# 10000 random (x, y) pairs in [0, 1]^2, seed=42
0.235204,0.119887
0.890287,0.246215
0.594519,0.619382
0.419225,0.583672
0.522783,0.934706
0.204259,0.716192
0.238686,0.395786
0.671690,0.299997
0.316177,0.751864
0.072543,0.458286
0.998454,0.996096
0.073261,0.213154
0.265200,0.933259
0.880864,0.879270
0.369527,0.157747
0.833745,0.703540
0.611678,0.987233
0.653976,0.007823
0.817104,0.299379
0.663389,0.938930
0.134291,0.115429
0.107036,0.553224
0.272348,0.604830
0.717612,0.203597
0.634238,0.263984
0.488532,0.905336
0.846104,0.092298
0.423576,0.276680
0.003546,0.771119
0.637113,0.261955
0.741231,0.551680
0.427687,0.009670
0.075244,0.883106
0.903929,0.545590
0.834595,0.582510
0.148094,0.127446
0.308258,0.898981
0.796122,0.860703
0.898925,0.210077
0.249530,0.102794
0.780116,0.884135
0.406377,0.620662
0.154553,0.929881
0.864606,0.976206
0.810772,0.881416
0.024786,0.736564
0.332185,0.930816
0.802235,0.864064
0.810749,0.266806
0.787375,0.108096
0.872167,0.858593
0.222434,0.816587
0.460303,0.305191
0.795345,0.227595
0.023664,0.193130
0.328262,0.864353
0.966889,0.279125
0.641482,0.399678
0.981150,0.536216
0.939237,0.115342
0.970401,0.178568
0.962534,0.265466
0.108403,0.434564
0.728545,0.313677
0.606209,0.511423
0.385195,0.576588
0.254723,0.708785
0.001691,0.925575
0.538452,0.719430
0.741950,0.670629
0.364221,0.069974
0.664238,0.330200
0.313916,0.848015
0.719754,0.300322
0.309285,0.408393
0.402400,0.295655
0.127288,0.420446
0.940364,0.677318
0.902806,0.615515
0.300950,0.547937
0.000406,0.286914
0.429888,0.579985
0.654706,0.464988
0.442160,0.213701
0.473186,0.901181
0.796025,0.169691
0.084796,0.515452
0.632941,0.335188
0.818423,0.751138
0.672796,0.224641
0.199130,0.024425
0.244843,0.475136
0.849738,0.072828
0.414441,0.629765
0.194435,0.696354
0.494377,0.243984
0.656058,0.005545
0.750964,0.770046
0.106587,0.425146
0.175887,0.957966
0.517958,0.050218
0.249198,0.848336
0.456462,0.801417
0.667578,0.987892
0.595452,0.950040
0.891426,0.612652
0.719274,0.504778
0.830569,0.547872
0.897208,0.743655
0.474674,0.259192
0.247240,0.637661
0.765814,0.521300
0.626748,0.274597
0.077483,0.285728
0.271715,0.319710
0.540152,0.138374
0.231261,0.693950
0.706419,0.064229
0.407599,0.542611
0.415774,0.206834
0.420144,0.904838
0.584079,0.695523
0.856732,0.765595
0.380381,0.005896
0.351759,0.753475
0.853448,0.953430
0.419021,0.747516
0.546132,0.603253
0.220539,0.219422
0.435836,0.029025
0.336130,0.679142
0.404317,0.165045
0.467390,0.127628
0.622257,0.026966
0.394020,0.564392
0.027102,0.642750
0.135699,0.461698
0.050285,0.379104
0.211660,0.326846
0.761230,0.379126
0.752010,0.831924
0.252272,0.081906
0.019383,0.539419
0.999908,0.349960
0.650144,0.781233
0.651755,0.754233
0.949612,0.199361
0.020380,0.152382
0.126221,0.669459
0.563970,0.217965
0.699465,0.766898
0.167789,0.607247
0.747926,0.114533
0.819301,0.964721
0.108099,0.025678
0.311957,0.677347
0.958173,0.396654
0.715015,0.075996
0.690614,0.627242
0.101901,0.772481
0.850293,0.600412
0.121055,0.983844
0.782635,0.347204
0.428378,0.370571
0.505961,0.341231
0.849576,0.822331
0.105539,0.960788
0.635585,0.828707
0.707309,0.435487
0.733795,0.965474
0.270082,0.808199
0.538173,0.483498
0.435574,0.731026
0.268396,0.851713
0.830731,0.086663
0.881631,0.243863
0.464708,0.610332
0.378989,0.028700
0.850953,0.181840
0.212120,0.797832
0.340339,0.880320
0.701184,0.276269
0.010151,0.948063
0.085613,0.720075
0.488578,0.758165
0.690609,0.645903
0.490821,0.792933
0.093053,0.221596
0.691787,0.306206
0.581556,0.473260
0.530922,0.425504
0.745935,0.330791
0.702855,0.270916
0.251404,0.120656
0.192584,0.119555
0.535864,0.762190
0.185150,0.216385
0.484199,0.724585
0.976607,0.524637
0.282999,0.100526
0.194118,0.227483
0.179442,0.014148
0.534135,0.274311
0.974295,0.553359
0.697417,0.126279
0.868461,0.490879
0.872720,0.574064
0.469397,0.440469
0.184364,0.051377
0.941064,0.477729
0.822116,0.400707
0.074082,0.629446
0.053609,0.149198
0.562840,0.303836
0.993918,0.118452
0.764443,0.606318
0.790741,0.225687
0.522573,0.450514
0.442721,0.860167
0.990031,0.305380
0.621027,0.609631
0.740089,0.947590
0.207788,0.211025
0.660428,0.157057
0.173814,0.075065
0.002676,0.450504
0.593811,0.291259
0.231476,0.706956
0.702988,0.454031
0.687385,0.923911
0.787828,0.625058
0.661183,0.933668
0.425139,0.544562
0.647635,0.908411
0.826631,0.071410
0.165923,0.307612
0.748958,0.569207
0.288611,0.124354
0.688678,0.699734
0.942676,0.500472
0.493795,0.080442
0.039861,0.432029
0.322322,0.250368
0.091327,0.961911
0.835959,0.575199
0.950786,0.999572
0.672282,0.269511
0.040232,0.756269
0.470501,0.651509
0.916073,0.181489
0.585330,0.634785
0.491726,0.091242
0.347961,0.333308
0.670134,0.857733
0.329804,0.693674
0.288218,0.945194
0.813566,0.550097
0.454826,0.314517
0.323274,0.970185
0.404175,0.514596
0.988119,0.657660
0.542594,0.413248
0.187583,0.361779
0.756443,0.625409
0.759991,0.203558
0.549220,0.927673
0.438116,0.698250
0.121426,0.973147
0.608872,0.239297
0.158378,0.550839
0.552251,0.093209
0.992257,0.912930
0.461448,0.117466
0.832143,0.498376
0.716603,0.508872
0.273425,0.834724
0.980245,0.243731
0.551265,0.383586
0.921868,0.508241
0.879326,0.864027
0.276247,0.790006
0.414942,0.934248
0.507738,0.820549
0.282839,0.298556
0.586938,0.998902
0.489640,0.148595
0.538581,0.345124
0.551917,0.543430
0.455345,0.321777
0.188652,0.697498
0.571798,0.233562
0.775544,0.043647
0.744705,0.705228
0.811409,0.386079
0.663689,0.820748
0.980818,0.495329
0.037020,0.502291
0.590180,0.869700
0.874190,0.440306
0.525951,0.456928
0.722444,0.409979
0.654781,0.154361
0.469491,0.969204
0.338561,0.692705
0.649837,0.851765
0.852341,0.859342
0.380009,0.316661
0.718717,0.759402
0.872383,0.035899
0.068421,0.631161
0.920929,0.997426
0.746766,0.433971
0.098443,0.633748
0.872579,0.443679
0.694001,0.903424
0.045991,0.796143
0.293368,0.374841
0.145570,0.531166
0.565928,0.792519
0.169984,0.078968
0.870840,0.619710
0.240830,0.912829
0.143118,0.461150
0.253977,0.255327
0.009397,0.804633
0.901209,0.677611
0.157976,0.441730
0.345566,0.587572
0.638939,0.424309
0.250098,0.845304
0.199217,0.384693
0.483208,0.237206
0.571923,0.574812
0.992692,0.295231
0.977944,0.658230
0.274480,0.565929
0.685799,0.744669
0.049044,0.606406
0.496727,0.904155
0.286194,0.798860
0.607065,0.352321
0.636618,0.620891
0.677764,0.720928
0.659182,0.838337
0.628248,0.903404
0.646341,0.308933
0.440823,0.579574
0.732360,0.090133
0.295110,0.747481
0.175640,0.132160
0.539408,0.971490
0.530852,0.913487
0.830473,0.256970
0.824690,0.481848
0.806488,0.746559
0.338715,0.115170
0.962893,0.140757
0.966500,0.860141
0.724217,0.979942
0.967270,0.804588
0.365775,0.790682
0.013919,0.536572
0.454786,0.672828
0.672341,0.584560
0.822417,0.940292
0.108346,0.233822
0.025025,0.884235
0.561407,0.915256
0.221367,0.063217
0.823855,0.909388
0.302190,0.408296
0.139777,0.946262
0.304365,0.492625
0.097192,0.887259
0.135664,0.453644
0.670486,0.743140
0.945974,0.419127
0.742269,0.154523
0.414885,0.099022
0.489347,0.408116
0.951522,0.032716
0.370530,0.443383
0.950555,0.855450
0.099355,0.685680
0.544466,0.977843
0.358674,0.398140
0.189809,0.122160
0.848033,0.454717
0.662769,0.641704
0.597146,0.021357
0.786795,0.243569
0.125924,0.564578
0.068610,0.765157
0.207157,0.215951
0.869695,0.328560
0.147554,0.900531
0.002836,0.858406
0.144688,0.129992
0.250654,0.174497
0.661058,0.025780
0.014860,0.789985
0.237932,0.323771
0.174246,0.052399
0.741718,0.526086
0.745665,0.476246
0.778017,0.513238
0.109054,0.503839
0.945416,0.043365
0.783227,0.866981
0.521451,0.458043
0.964026,0.060825
0.478982,0.401617
0.686097,0.490269
0.909701,0.073491
0.080790,0.608297
0.065682,0.275016
0.633077,0.548356
0.325185,0.994628
0.530557,0.453715
0.605427,0.099178
0.701779,0.852793
0.650917,0.768963
0.720840,0.215023
0.451555,0.228494
0.338932,0.453499
0.415990,0.095086
0.426764,0.665108
0.374301,0.152639
0.922985,0.067133
0.831772,0.093230
0.096564,0.738796
0.811769,0.556371
0.586465,0.561586
0.329646,0.122231
0.353598,0.665341
0.750284,0.868092
0.721061,0.968399
0.600410,0.351646
0.577919,0.212739
0.656736,0.224245
0.108218,0.845373
0.367561,0.762606
0.574100,0.807221
0.845155,0.974547
0.818427,0.613573
0.642699,0.026254
0.929084,0.829461
0.267448,0.180416
0.702699,0.308985
0.339825,0.006106
0.869863,0.566321
0.400784,0.141875
0.633172,0.030657
0.746112,0.215133
0.419832,0.340896
0.370053,0.721596
0.776836,0.567594
0.084957,0.052609
0.157410,0.617838
0.673969,0.272103
0.661939,0.485662
0.442044,0.273167
0.754943,0.113818
0.429914,0.283246
0.678486,0.486633
0.667133,0.045417
0.395263,0.599325
0.007687,0.301419
0.211234,0.137235
0.255520,0.328122
0.007730,0.747014
0.175695,0.380207
0.703671,0.500262
0.833354,0.806200
0.072075,0.861764
0.042302,0.018742
0.921162,0.862110
0.575759,0.573400
0.709499,0.417694
0.115173,0.020857
0.324768,0.801322
0.618125,0.832026
0.919770,0.088130
0.844484,0.243316
0.588871,0.523963
0.395767,0.310275
0.339513,0.333069
0.168133,0.510483
0.114027,0.509952
0.905923,0.349375
0.727379,0.818949
0.815037,0.236269
0.146444,0.197272
0.602399,0.760215
0.655509,0.177146
0.772848,0.494117
0.754446,0.759877
0.448905,0.924154
0.564492,0.635298
0.624522,0.864247
0.627217,0.150957
0.068286,0.442208
0.302820,0.274674
0.056172,0.507337
0.310408,0.451914
0.056890,0.831697
0.076731,0.864250
0.855293,0.615008
0.507068,0.462712
0.554316,0.791818
0.895877,0.449734
0.809816,0.651837
0.321527,0.475629
0.150861,0.061874
0.103502,0.899127
0.343438,0.714316
0.504549,0.172559
0.247744,0.437758
0.439422,0.522748
0.158746,0.372852
0.282894,0.408769
0.338367,0.597886
0.789227,0.647305
0.065912,0.094506
0.678379,0.284147
0.723734,0.656564
0.906343,0.873280
0.333362,0.582740
0.141428,0.349821
0.967697,0.698480
0.391958,0.595041
0.938002,0.309582
0.376679,0.791662
0.813185,0.670116
0.828959,0.738775
0.685414,0.526393
0.646025,0.423406
0.361828,0.362598
0.180263,0.214193
0.947668,0.486271
0.226543,0.137565
0.077165,0.844428
0.101141,0.770875
0.835120,0.883682
0.037747,0.336764
0.766308,0.131049
0.376720,0.162247
0.831345,0.771098
0.809044,0.165539
0.437673,0.410859
0.676363,0.237530
0.444199,0.284928
0.748537,0.448928
0.534011,0.309468
0.808624,0.469016
0.835113,0.367841
0.947130,0.984440
0.461680,0.281772
0.381872,0.527460
0.966268,0.816891
0.801259,0.138399
0.250003,0.641179
0.874117,0.554541
0.102590,0.845892
0.851166,0.285063
0.763117,0.272791
0.905306,0.147349
0.437473,0.946413
0.222038,0.451128
0.349585,0.026670
0.053257,0.502007
0.235778,0.994525
0.374913,0.028188
0.930826,0.839176
0.649961,0.791381
0.137600,0.286879
0.829762,0.696072
0.138793,0.705536
0.448601,0.005251
0.079226,0.255924
0.834963,0.548804
0.727235,0.527772
0.111187,0.288102
0.301151,0.047749
0.419826,0.793899
0.457114,0.110858
0.905147,0.596739
0.016435,0.515376
0.241938,0.143577
0.429239,0.614810
0.240564,0.416568
0.664371,0.085614
0.974654,0.067679
0.526059,0.507328
0.988331,0.554152
0.390454,0.470135
0.635671,0.981039
0.253650,0.016242
0.788520,0.344802
0.732941,0.628257
0.771501,0.735187
0.332519,0.044336
0.546014,0.813509
0.175089,0.779143
0.464623,0.695389
0.631736,0.811498
0.063101,0.776190
0.457680,0.293443
0.043806,0.199470
0.041906,0.933371
0.515384,0.989123
0.543031,0.253314
0.753291,0.191103
0.356974,0.780842
0.865798,0.331925
0.124475,0.368019
0.889487,0.743308
0.894637,0.386645
0.973724,0.496203
0.497523,0.924310
0.519276,0.801148
0.727081,0.078927
0.602453,0.822341
0.545474,0.321211
0.080069,0.660919
0.306496,0.602622
0.426116,0.689765
0.351547,0.042355
0.870037,0.352559
0.998151,0.274555
0.980027,0.947904
0.075041,0.637513
0.363311,0.801096
0.679411,0.952789
0.142779,0.607573
0.781312,0.034799
0.067233,0.778515
0.366328,0.382854
0.567245,0.605095
0.679062,0.948824
0.372013,0.763084
0.573922,0.529460
0.398034,0.649561
0.249612,0.113449
0.735675,0.499044
0.386987,0.561673
0.261777,0.260290
0.446273,0.996365
0.285577,0.916479
0.491200,0.122637
0.852826,0.452043
0.898679,0.445111
0.087791,0.681929
0.845521,0.319588
0.347425,0.064939
0.542171,0.891332
0.851362,0.711809
0.927324,0.637700
0.793696,0.508756
0.121362,0.200980
0.138877,0.790373
0.026284,0.554021
0.368911,0.803662
0.551647,0.611948
0.086215,0.309291
0.999595,0.718870
0.525696,0.769165
0.823339,0.073751
0.972380,0.642339
0.449974,0.680109
0.344515,0.877960
0.780263,0.639794
0.181963,0.966265
0.432618,0.910712
0.055413,0.124161
0.153015,0.164657
0.322661,0.709332
0.346023,0.940904
0.894926,0.845934
0.250605,0.635057
0.550841,0.125170
0.302825,0.533478
0.502573,0.168636
0.941607,0.154194
0.658733,0.720633
0.605139,0.842530
0.563618,0.825236
0.028373,0.045462
0.641454,0.576771
0.651130,0.766959
0.416587,0.638991
0.498038,0.627164
0.289672,0.956650
0.482945,0.804688
0.684991,0.297434
0.072973,0.059913
0.439605,0.484251
0.204023,0.606660
0.312582,0.718363
0.734200,0.860777
0.975374,0.130766
0.370540,0.561651
0.319116,0.466473
0.267472,0.247919
0.096812,0.290212
0.384150,0.615377
0.248270,0.865308
0.159700,0.327436
0.577687,0.312715
0.763121,0.498266
0.514725,0.498760
0.308540,0.023176
0.945233,0.505444
0.966687,0.215144
0.352895,0.050540
0.494894,0.882339
0.654260,0.470587
0.536691,0.847172
0.430928,0.882456
0.727508,0.763857
0.365937,0.400582
0.570282,0.194655
0.553223,0.073532
0.504256,0.764404
0.279721,0.989091
0.680399,0.118811
0.975083,0.393904
0.794897,0.339085
0.938949,0.754965
0.199058,0.509123
0.500078,0.045303
0.137036,0.333041
0.473744,0.456989
0.606261,0.515506
0.327966,0.613068
0.162502,0.990616
0.739319,0.299234
0.336373,0.828289
0.532340,0.708740
0.299791,0.815749
0.368358,0.673806
0.979898,0.583702
0.796755,0.725324
0.688044,0.026647
0.474590,0.967071
0.782904,0.776162
0.577634,0.721400
0.583523,0.170512
0.629025,0.619736
0.841167,0.147776
0.680727,0.031571
0.948205,0.109896
0.018937,0.313692
0.151431,0.690500
0.410377,0.774972
0.920521,0.872818
0.735837,0.062281
0.138082,0.207342
0.325050,0.662227
0.525477,0.313753
0.173182,0.912124
0.342327,0.354287
0.771990,0.720925
0.643309,0.693313
0.610077,0.192264
0.246519,0.558087
0.224867,0.972911
0.297615,0.289004
0.207278,0.704988
0.317041,0.348803
0.933700,0.795405
0.273458,0.121874
0.676622,0.379694
0.980161,0.818377
0.954609,0.804616
0.290453,0.287630
0.714141,0.346364
0.442376,0.256444
0.479079,0.202068
0.538578,0.933024
0.696171,0.137273
0.615677,0.586830
0.242458,0.669834
0.531041,0.637945
0.052491,0.413301
0.717358,0.100545
0.770766,0.005181
0.550353,0.929100
0.406907,0.935032
0.878400,0.477449
0.199456,0.963914
0.321168,0.645898
0.907937,0.089461
0.574133,0.535152
0.723118,0.936669
0.913230,0.175065
0.882245,0.175789
0.919635,0.997172
0.396995,0.495384
0.936609,0.962131
0.926040,0.876743
0.009267,0.567962
0.107301,0.982994
0.284562,0.989099
0.543300,0.493912
0.938561,0.851060
0.468021,0.192811
0.112647,0.162494
0.458914,0.257265
0.186199,0.736618
0.790768,0.567781
0.757283,0.175495
0.856147,0.897043
0.826990,0.515281
0.086738,0.669256
0.184781,0.140612
0.323602,0.248047
0.260785,0.235521
0.753757,0.954035
0.301946,0.722883
0.011436,0.653683
0.692769,0.062124
0.118225,0.306806
0.405417,0.502520
0.895118,0.703557
0.310978,0.117416
0.916130,0.295038
0.614625,0.219129
0.133569,0.153186
0.747735,0.605739
0.415846,0.549235
0.470828,0.537518
0.664094,0.218412
0.247465,0.754740
0.873135,0.081870
0.446748,0.703766
0.078103,0.564169
0.061758,0.547649
0.505487,0.572702
0.149852,0.328118
0.520342,0.116240
0.205401,0.583148
0.090942,0.510375
0.808692,0.453432
0.513248,0.456798
0.057737,0.462378
0.806915,0.723280
0.395949,0.816453
0.745804,0.578311
0.045290,0.344529
0.063760,0.994124
0.934583,0.069019
0.933776,0.031735
0.408867,0.768972
0.765828,0.978333
0.645881,0.420362
0.992857,0.382480
0.869620,0.906767
0.375646,0.682730
0.661793,0.539300
0.653534,0.347770
0.178474,0.537258
0.528843,0.727858
0.222690,0.003473
0.022735,0.298363
0.673500,0.544445
0.531934,0.823360
0.247512,0.346160
0.275650,0.937410
0.725024,0.112845
0.809478,0.419241
0.766053,0.883757
0.015646,0.206082
0.100897,0.033576
0.597785,0.703286
0.048676,0.740541
0.402265,0.234339
0.217269,0.863730
0.056444,0.503896
0.289263,0.815786
0.731517,0.318904
0.597918,0.672532
0.320665,0.301764
0.143260,0.660212
0.221043,0.300501
0.060958,0.948520
0.879714,0.911578
0.625993,0.427201
0.495621,0.972290
0.941586,0.671343
0.785805,0.318734
0.416325,0.149218
0.376460,0.754416
0.473519,0.849341
0.300736,0.707577
0.805776,0.914741
0.562386,0.967786
0.557287,0.134093
0.242859,0.203337
0.646706,0.922226
0.847133,0.092464
0.724585,0.190482
0.268462,0.673672
0.602922,0.873620
0.188163,0.761696
0.724305,0.558850
0.479394,0.869474
0.332964,0.957020
0.015334,0.937160
0.962078,0.117316
0.999572,0.478921
0.242593,0.604402
0.204513,0.915126
0.552079,0.775514
0.380662,0.533650
0.359260,0.261562
0.512817,0.497277
0.098608,0.981318
0.469490,0.839731
0.914330,0.370705
0.413930,0.562525
0.221274,0.145923
0.260774,0.934758
0.579143,0.417578
0.152411,0.329865
0.379840,0.833363
0.499301,0.654608
0.684847,0.257327
0.821592,0.966508
0.641694,0.490596
0.168234,0.794976
0.169266,0.720314
0.488316,0.916899
0.542137,0.641809
0.058732,0.033824
0.846697,0.945188
0.668216,0.764339
0.412392,0.842545
0.231433,0.707170
0.009141,0.505733
0.373201,0.617835
0.666755,0.616519
0.483204,0.487854
0.006612,0.551644
0.011851,0.529418
0.274741,0.977479
0.017143,0.813157
0.674033,0.806168
0.909773,0.107016
0.096314,0.148897
0.191932,0.526456
0.815214,0.267325
0.396896,0.373052
0.406027,0.565002
0.990233,0.225857
0.684042,0.847867
0.653736,0.858219
0.759586,0.093501
0.379264,0.552701
0.056115,0.009450
0.171384,0.499858
0.433910,0.784376
0.565857,0.857960
0.095362,0.528159
0.042552,0.211417
0.868117,0.887554
0.475500,0.046562
0.074348,0.925585
0.899312,0.563510
0.032902,0.928766
0.314485,0.961469
0.587036,0.752254
0.712711,0.398296
0.076937,0.162450
0.240472,0.834651
0.389157,0.896526
0.331730,0.755609
0.139951,0.988478
0.724164,0.500793
0.974323,0.053696
0.437088,0.838675
0.340593,0.769006
0.954858,0.396703
0.773555,0.029626
0.273327,0.992586
0.490603,0.355811
0.941143,0.431848
0.679695,0.660672
0.085694,0.618616
0.798055,0.713109
0.082038,0.154221
0.711677,0.633901
0.739655,0.316678
0.106551,0.005195
0.308267,0.359917
0.269766,0.132507
0.187392,0.448844
0.554740,0.408044
0.026262,0.353914
0.093064,0.598044
0.324430,0.385238
0.291847,0.387800
0.084700,0.901136
0.905208,0.978173
0.571960,0.169583
0.380732,0.138840
0.301131,0.493124
0.063267,0.434676
0.421102,0.484231
0.076921,0.251700
0.246590,0.625034
0.593806,0.195548
0.106972,0.304658
0.948823,0.332217
0.620192,0.804076
0.329542,0.334736
0.815475,0.859508
0.974225,0.136124
0.320665,0.947279
0.200851,0.314183
0.964575,0.968725
0.291448,0.694958
0.491007,0.575879
0.242424,0.376055
0.816495,0.392935
0.113888,0.563851
0.592227,0.545629
0.681713,0.550099
0.953005,0.461622
0.708367,0.438455
0.291331,0.692835
0.818966,0.795657
0.409142,0.499303
0.633336,0.242021
0.658663,0.715236
0.789077,0.073965
0.990701,0.479235
0.400805,0.506613
0.920392,0.691709
0.543645,0.790721
0.359529,0.895502
0.536906,0.638180
0.084982,0.768954
0.657602,0.355009
0.647000,0.044297
0.983608,0.677472
0.399618,0.752683
0.965717,0.430456
0.010548,0.258738
0.510676,0.518798
0.580518,0.575235
0.445779,0.391134
0.772342,0.588590
0.500466,0.344967
0.024563,0.104549
0.415975,0.961728
0.116069,0.940676
0.141675,0.311890
0.455333,0.206867
0.482926,0.476163
0.438166,0.696763
0.318909,0.300264
0.810186,0.115085
0.849180,0.647970
0.677139,0.164354
0.983900,0.243913
0.174453,0.160136
0.559849,0.958463
0.231856,0.405047
0.184452,0.640479
0.432134,0.029192
0.614107,0.197324
0.592203,0.388836
0.704736,0.205784
0.752325,0.808730
0.062564,0.101752
0.871979,0.186960
0.325985,0.457550
0.262353,0.862637
0.527715,0.639109
0.596971,0.611308
0.587005,0.347925
0.845518,0.617363
0.813738,0.705988
0.297445,0.614485
0.084752,0.133948
0.117862,0.305380
0.183045,0.693437
0.510825,0.418239
0.137867,0.383710
0.185754,0.635502
0.693433,0.645260
0.999900,0.554913
0.489642,0.140297
0.314580,0.451001
0.053611,0.359039
0.009583,0.136535
0.815216,0.963829
0.505438,0.494970
0.684697,0.415630
0.839892,0.488700
0.082671,0.030861
0.761057,0.292090
0.274853,0.537609
0.168209,0.457321
0.742518,0.765920
0.549726,0.113211
0.114207,0.775113
0.823283,0.366862
0.822611,0.041611
0.718980,0.546353
0.989776,0.102416
0.830071,0.751345
0.297709,0.999313
0.449732,0.348577
0.816729,0.439070
0.993958,0.775632
0.236946,0.810703
0.587924,0.350631
0.710754,0.632771
0.165982,0.139235
0.206620,0.206943
0.059358,0.350815
0.281085,0.538769
0.323654,0.704054
0.289333,0.267343
0.858017,0.985488
0.679299,0.095225
0.962772,0.785691
0.918769,0.992486
0.867048,0.126888
0.866079,0.249677
0.711395,0.828482
0.761474,0.676235
0.489459,0.577426
0.268717,0.414225
0.451992,0.633628
0.880125,0.093095
0.515613,0.278226
0.936336,0.369071
0.950254,0.327289
0.002473,0.774135
0.732724,0.730932
0.458449,0.664144
0.358223,0.063331
0.534424,0.217830
0.429643,0.211851
0.268537,0.828344
0.337755,0.577934
0.566142,0.485338
0.343740,0.682552
0.048409,0.099575
0.783890,0.459582
0.124237,0.857652
0.441286,0.000676
0.958032,0.202318
0.688592,0.131913
0.649997,0.158977
0.932726,0.274019
0.654588,0.250389
0.371844,0.903800
0.165525,0.396342
0.305509,0.699441
0.234144,0.655485
0.703698,0.001086
0.476807,0.132700
0.226191,0.679983
0.009287,0.695597
0.817109,0.988155
0.422314,0.132175
0.070828,0.383070
0.730763,0.102427
0.313351,0.880989
0.137129,0.773460
0.753158,0.133146
0.992940,0.142853
0.530508,0.008475
0.650020,0.440099
0.722432,0.628080
0.151374,0.411710
0.686566,0.859963
0.086688,0.100465
0.752446,0.589574
0.384032,0.963249
0.314504,0.139830
0.276968,0.084249
0.553397,0.600008
0.607593,0.778970
0.690476,0.847892
0.658405,0.301649
0.517749,0.509523
0.747844,0.295542
0.054569,0.897913
0.954672,0.494888
0.112744,0.499583
0.593930,0.528287
0.977697,0.986883
0.933924,0.131983
0.860814,0.568380
0.365412,0.682942
0.762726,0.954453
0.770367,0.016689
0.067533,0.262185
0.039827,0.060469
0.789290,0.506611
0.628571,0.501049
0.415432,0.701811
0.082428,0.536565
0.616047,0.277468
0.309907,0.511305
0.203197,0.808060
0.536390,0.390732
0.634294,0.834526
0.681056,0.066115
0.698676,0.729958
0.846468,0.057906
0.086213,0.434484
0.453372,0.608832
0.309290,0.741694
0.740658,0.119443
0.707901,0.701500
0.163833,0.953016
0.523005,0.782987
0.720766,0.166963
0.126931,0.781124
0.268764,0.886415
0.771430,0.029356
0.807108,0.271981
0.063872,0.712323
0.576652,0.077070
0.455198,0.360124
0.499610,0.566886
0.367688,0.255116
0.102905,0.573912
0.722778,0.228404
0.508825,0.044038
0.862928,0.244551
0.471765,0.382979
0.150085,0.931160
0.857485,0.552865
0.913948,0.740666
0.419369,0.321802
0.416257,0.720288
0.271258,0.077887
0.372808,0.502041
0.901941,0.179344
0.804338,0.981414
0.954079,0.068926
0.465094,0.282307
0.844847,0.327301
0.553091,0.007969
0.200671,0.563807
0.303909,0.622718
0.463927,0.591691
0.493361,0.772613
0.195422,0.900443
0.760482,0.245127
0.006378,0.410036
0.232998,0.346424
0.839574,0.877199
0.950990,0.001462
0.657304,0.849006
0.727215,0.103949
0.529814,0.238168
0.492029,0.059895
0.996959,0.711652
0.093027,0.921274
0.897287,0.519759
0.700847,0.372492
0.974555,0.084902
0.095577,0.133514
0.819963,0.074830
0.567821,0.434983
0.964218,0.236772
0.260991,0.315009
0.800817,0.700726
0.735353,0.318058
